client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score,card_category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_vol,avg_utilization_ratio,use_chip,exp_type,interest_earned,delinquent_acc
789900633,"51,00",M,"2,00",Doctorate,Single,NJ,91750,yes,yes,yes,cellular,Selfemployeed,"56.521,00","3,00",Blue,"300,00","0,00","117,00",12/11/2023,Week-46,Q4,2023,"3.263,00","1.522,00","4.288,00","69,00",0.466,Chip,Bills,1114.88,"0,00"
789903708,"40,00",F,"5,00",Unknown,Married,FL,91750,yes,no,no,telephone,Selfemployeed,"46.423,00","3,00",Blue,"150,00","1,00","86,00",12/11/2023,Week-46,Q4,2023,"4.505,00","1.562,00","3.968,00","68,00",0.347,Swipe,Entertainment,1031.68,"0,00"
789907533,"37,00",F,"3,00",Graduate,Married,TX,91750,yes,no,no,unknown,Govt,"34.744,00","3,00",Blue,"390,00","1,00","96,00",12/11/2023,Week-46,Q4,2023,"4.576,00","193,00","3.100,00","54,00",0.042,Swipe,Fuel,713,"0,00"
789911808,"61,00",F,"1,00",Graduate,Single,GA,91750,yes,no,no,cellular,White-collar,"28.399,00","5,00",Blue,"100,00","1,00","111,00",12/11/2023,Week-46,Q4,2023,"2.672,00","1.259,00","2.487,00","52,00",0.471,Swipe,Travel,572.01,"0,00"
789917208,"54,00",M,"1,00",Graduate,Married,NY,91750,yes,no,no,cellular,Retirees,"92.584,00","4,00",Blue,"300,00","0,00","103,00",12/11/2023,Week-46,Q4,2023,"1.968,00","1.781,00","5.087,00","69,00",0.905,Swipe,Fuel,1373.49,"0,00"
789920883,"45,00",F,"3,00",Unknown,Married,TX,91750,no,yes,no,cellular,Blue-collar,"33.822,00","5,00",Blue,"490,00","1,00","122,00",12/11/2023,Week-46,Q4,2023,"11.189,00","2.517,00","2.959,00","58,00",0.225,Swipe,Bills,591.8,"0,00"
789923058,"58,00",F,"1,00",Graduate,Married,CA,91750,no,yes,yes,cellular,Blue-collar,"28.198,00","5,00",Blue,"95,00","1,00","88,00",12/11/2023,Week-46,Q4,2023,"1.816,00","0,00","2.474,00","44,00",0,Swipe,Grocery,692.72,"0,00"
789925833,"46,00",M,"1,00",Graduate,Single,NY,91750,yes,yes,yes,cellular,Retirees,"60.543,00","3,00",Blue,"125,00","1,00","94,00",12/11/2023,Week-46,Q4,2023,"8.159,00","2.277,00","4.402,00","64,00",0.279,Swipe,Bills,704.32,"0,00"
789937683,"51,00",M,"1,00",Graduate,Married,NY,91750,no,no,yes,unknown,Businessman,"217.709,00","4,00",Blue,"250,00","0,00","74,00",12/11/2023,Week-46,Q4,2023,"3.645,00","701,00","15.559,00","120,00",0.192,Chip,Travel,933.54,"0,00"
789939558,"48,00",M,"4,00",Unknown,Single,FL,91750,yes,no,no,telephone,White-collar,"93.843,00","3,00",Blue,"335,00","0,00","96,00",12/11/2023,Week-46,Q4,2023,"4.523,00","1.841,00","5.112,00","87,00",0.407,Swipe,Entertainment,306.72,"0,00"
789942033,"28,00",F,"0,00",Uneducated,Single,NY,91750,yes,yes,no,unknown,Businessman,"23.967,00","5,00",Blue,"125,00","0,00","78,00",12/11/2023,Week-46,Q4,2023,"10.573,00","0,00","2.237,00","43,00",0,Chip,Entertainment,201.33,"0,00"
789945933,"51,00",F,"1,00",Doctorate,Single,CA,91750,yes,no,yes,cellular,Selfemployeed,"38.807,00","4,00",Blue,"150,00","0,00","116,00",12/11/2023,Week-46,Q4,2023,"-168.681,00","0,00","3.560,00","67,00",0,Chip,Travel,818.8,"1,00"
789948408,"29,00",M,"0,00",Unknown,Married,TX,91750,no,yes,no,cellular,Blue-collar,"96.179,00","4,00",Blue,"245,00","1,00","117,00",12/11/2023,Week-46,Q4,2023,"34.516,00","1.718,00","5.220,00","74,00",0.05,Chip,Bills,835.2,"1,00"
789952158,"42,00",F,"4,00",Uneducated,Married,NY,91750,no,no,yes,cellular,Blue-collar,"31.509,00","4,00",Blue,"190,00","0,00","80,00",12/11/2023,Week-46,Q4,2023,"2.318,00","2.069,00","2.689,00","57,00",0.893,Swipe,Bills,161.34,"1,00"
789953733,"45,00",M,"3,00",Graduate,Married,NY,91750,no,yes,yes,cellular,Businessman,"66.640,00","4,00",Blue,"175,00","0,00","99,00",12/11/2023,Week-46,Q4,2023,"2.470,00","1.961,00","4.519,00","78,00",0.794,Chip,Bills,271.14,"1,00"
789959283,"56,00",F,"3,00",Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,"14.975,00","5,00",Blue,"455,00","1,00","69,00",12/11/2023,Week-46,Q4,2023,"4.061,00","1.775,00","1.602,00","40,00",0.437,Swipe,Fuel,272.34,"1,00"
789960783,"49,00",M,"4,00",Unknown,Unknown,CA,91750,no,yes,no,cellular,Govt,"106.832,00","4,00",Silver,"290,00","0,00","80,00",12/11/2023,Week-46,Q4,2023,"10.398,00","1.630,00","7.702,00","81,00",0.157,Swipe,Grocery,2233.58,"1,00"
789963033,"60,00",F,"1,00",Graduate,Single,NY,91750,no,yes,yes,unknown,Selfemployeed,"14.975,00","5,00",Blue,"320,00","1,00","123,00",12/11/2023,Week-46,Q4,2023,"-168.681,00","0,00","1.603,00","39,00",0,Swipe,Grocery,336.63,"1,00"
789964983,"43,00",F,"1,00",Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,"14.975,00","5,00",Blue,"200,00","0,00","64,00",12/11/2023,Week-46,Q4,2023,"9.569,00","0,00","1.724,00","35,00",0,Swipe,Entertainment,224.12,"1,00"
789968058,"59,00",F,"1,00",Unknown,Married,NJ,91750,no,no,no,cellular,Selfemployeed,"6.550,00","4,00",Blue,"200,00","1,00","127,00",12/11/2023,Week-46,Q4,2023,"9.036,00","2.327,00","1.131,00","18,00",0.258,Swipe,Travel,147.03,"1,00"
789970233,"45,00",F,"3,00",High School,Married,NY,91750,yes,yes,no,unknown,Blue-collar,"14.415,00","5,00",Blue,"330,00","0,00","115,00",12/11/2023,Week-46,Q4,2023,"2.513,00","1.126,00","1.454,00","30,00",0.448,Swipe,Travel,101.78,"1,00"
789973308,"46,00",F,"4,00",Graduate,Married,FL,91750,no,yes,yes,unknown,Selfemployeed,"12.150,00","4,00",Blue,"200,00","1,00","120,00",12/11/2023,Week-46,Q4,2023,"24.312,00","1.932,00","1.341,00","24,00",0.079,Swipe,Travel,308.43,"0,00"
789983133,"54,00",M,"2,00",Post-Graduate,Single,FL,91750,no,no,no,cellular,Businessman,"154.116,00","5,00",Silver,"445,00","1,00","88,00",12/11/2023,Week-46,Q4,2023,"34.516,00","1.780,00","14.185,00","98,00",0.052,Swipe,Food,3688.1,"0,00"
789987183,"41,00",F,"2,00",Graduate,Married,TX,91750,yes,yes,yes,unknown,Selfemployeed,"13.513,00","4,00",Blue,"375,00","1,00","79,00",12/11/2023,Week-46,Q4,2023,"21.953,00","1.311,00","1.413,00","37,00",0.06,Swipe,Bills,155.43,"0,00"
789990333,"33,00",M,"1,00",Unknown,Married,FL,91750,no,yes,no,cellular,Selfemployeed,"64.017,00","4,00",Blue,"345,00","1,00","100,00",12/11/2023,Week-46,Q4,2023,"2.303,00","722,00","4.469,00","80,00",0.314,Chip,Bills,715.04,"0,00"
789992733,"60,00",M,"1,00",Post-Graduate,Single,NJ,91750,yes,no,no,unknown,Businessman,"86.471,00","4,00",Blue,"250,00","1,00","94,00",12/11/2023,Week-46,Q4,2023,"2.210,00","1.539,00","4.937,00","75,00",0.696,Swipe,Bills,938.03,"0,00"
789996783,"37,00",M,"2,00",Unknown,Single,NY,91750,no,yes,no,cellular,Blue-collar,"77.527,00","5,00",Blue,"340,00","1,00","65,00",12/11/2023,Week-46,Q4,2023,"5.393,00","2.509,00","4.769,00","102,00",0.465,Swipe,Fuel,953.8,"0,00"
790000608,"41,00",F,"5,00",High School,Single,NY,91750,yes,yes,yes,cellular,Businessman,"43.428,00","5,00",Blue,"125,00","0,00","133,00",12/11/2023,Week-46,Q4,2023,"6.723,00","968,00","3.838,00","67,00",0.144,Chip,Fuel,422.18,"0,00"
790002783,"45,00",M,"4,00",Graduate,Single,TX,91750,no,no,no,cellular,Businessman,"49.701,00","4,00",Blue,"425,00","1,00","79,00",12/11/2023,Week-46,Q4,2023,"19.595,00","610,00","4.079,00","65,00",0.031,Chip,Grocery,652.64,"0,00"
790004883,"45,00",F,"3,00",Doctorate,Single,TX,91750,yes,yes,no,cellular,Blue-collar,"12.218,00","5,00",Blue,"150,00","0,00","59,00",12/11/2023,Week-46,Q4,2023,"2.938,00","1.995,00","1.352,00","30,00",0.679,Swipe,Grocery,81.12,"0,00"
790006383,"45,00",F,"3,00",Graduate,Single,FL,91750,yes,no,yes,telephone,Selfemployeed,"54.096,00","3,00",Blue,"125,00","0,00","112,00",12/11/2023,Week-46,Q4,2023,"9.654,00","2.035,00","4.221,00","67,00",0.211,Chip,Entertainment,844.2,"0,00"
790017858,"42,00",M,"3,00",Graduate,Single,TX,91750,no,yes,yes,cellular,Businessman,"70.189,00","5,00",Blue,"245,00","0,00","101,00",12/11/2023,Week-46,Q4,2023,"3.979,00","1.319,00","4.598,00","67,00",0.331,Swipe,Entertainment,459.8,"0,00"
790021233,"35,00",M,"3,00",High School,Married,TX,91750,yes,yes,no,cellular,White-collar,"56.510,00","4,00",Blue,"420,00","1,00","103,00",12/11/2023,Week-46,Q4,2023,"2.300,00","1.598,00","4.287,00","84,00",0.695,Swipe,Entertainment,514.44,"0,00"
790023408,"51,00",F,"3,00",Unknown,Single,FL,91750,no,no,no,cellular,Businessman,"48.299,00","5,00",Blue,"360,00","0,00","78,00",12/11/2023,Week-46,Q4,2023,"2.915,00","2.422,00","4.037,00","83,00",0.831,Swipe,Entertainment,1130.36,"0,00"
790048158,"46,00",F,"3,00",Graduate,Single,TX,91750,no,no,yes,unknown,Retirees,"31.020,00","3,00",Blue,"175,00","0,00","81,00",12/11/2023,Week-46,Q4,2023,"8.881,00","1.865,00","2.632,00","54,00",0.21,Swipe,Bills,500.08,"0,00"
790051758,"63,00",M,"0,00",Graduate,Single,CA,91750,no,yes,yes,cellular,Govt,"78.815,00","3,00",Blue,"200,00","0,00","44,00",12/11/2023,Week-46,Q4,2023,"31.782,00","0,00","4.800,00","53,00",0,Swipe,Entertainment,960,"0,00"
790069233,"54,00",F,"3,00",Uneducated,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,"56.546,00","5,00",Blue,"140,00","1,00","155,00",12/11/2023,Week-46,Q4,2023,"2.052,00","0,00","4.289,00","72,00",0,Swipe,Bills,343.12,"0,00"
790082508,"43,00",F,"4,00",Graduate,Married,CA,91750,no,yes,no,unknown,Businessman,"33.654,00","4,00",Blue,"200,00","1,00","70,00",12/11/2023,Week-46,Q4,2023,"34.516,00","1.658,00","2.935,00","65,00",0.048,Swipe,Grocery,587,"0,00"
790096533,"49,00",F,"0,00",Unknown,Single,TX,91750,no,yes,no,cellular,Selfemployeed,"14.975,00","5,00",Blue,"385,00","1,00","82,00",12/11/2023,Week-46,Q4,2023,"8.863,00","1.301,00","1.512,00","27,00",0.147,Swipe,Travel,423.36,"0,00"
790099758,"42,00",F,"2,00",Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,"5.225,00","4,00",Blue,"480,00","0,00","69,00",12/11/2023,Week-46,Q4,2023,"6.884,00","1.001,00","975,00","11,00",0.145,Swipe,Grocery,165.75,"0,00"
790102008,"52,00",F,"3,00",Graduate,Married,TX,91750,yes,no,no,unknown,Retirees,"36.256,00","5,00",Blue,"175,00","0,00","46,00",12/11/2023,Week-46,Q4,2023,"5.924,00","1.023,00","3.305,00","80,00",0.173,Swipe,Entertainment,495.75,"0,00"
790108908,"47,00",F,"4,00",Uneducated,Single,NY,91750,no,no,no,cellular,Govt,"48.569,00","4,00",Blue,"100,00","0,00","156,00",12/11/2023,Week-46,Q4,2023,"34.058,00","0,00","4.043,00","57,00",0,Swipe,Fuel,889.46,"0,00"
790112133,"46,00",F,"2,00",Unknown,Married,NY,91750,no,yes,no,cellular,Retirees,"59.938,00","3,00",Blue,"340,00","1,00","86,00",12/11/2023,Week-46,Q4,2023,"2.623,00","1.647,00","4.388,00","83,00",0.628,Chip,Fuel,1228.64,"0,00"
790115358,"26,00",M,"0,00",High School,Single,FL,91750,no,yes,yes,cellular,Blue-collar,"69.839,00","4,00",Blue,"175,00","1,00","158,00",12/11/2023,Week-46,Q4,2023,"4.325,00","2.418,00","4.588,00","77,00",0.559,Swipe,Food,1147,"0,00"
790119408,"46,00",F,"5,00",Graduate,Single,CA,91750,no,no,no,cellular,Retirees,"27.376,00","4,00",Blue,"250,00","1,00","146,00",12/11/2023,Week-46,Q4,2023,"4.960,00","0,00","2.430,00","48,00",0,Swipe,Travel,194.4,"0,00"
790123983,"48,00",F,"3,00",Unknown,Married,TX,91750,no,yes,yes,telephone,Govt,"56.797,00","3,00",Blue,"250,00","1,00","103,00",12/11/2023,Week-46,Q4,2023,"2.974,00","2.090,00","4.297,00","88,00",0.703,Chip,Bills,300.79,"0,00"
790128033,"64,00",F,"0,00",Unknown,Married,CA,91750,yes,no,no,unknown,Selfemployeed,"11.539,00","3,00",Blue,"445,00","0,00","86,00",12/11/2023,Week-46,Q4,2023,"16.494,00","1.348,00","1.302,00","36,00",0.082,Swipe,Entertainment,130.2,"0,00"
790131033,"42,00",M,"2,00",Unknown,Single,NY,91750,no,no,no,cellular,Businessman,"157.242,00","4,00",Blue,"490,00","0,00","98,00",12/11/2023,Week-46,Q4,2023,"3.416,00","2.517,00","14.230,00","105,00",0.737,Chip,Bills,1423,"0,00"
790134408,"40,00",F,"2,00",High School,Married,NY,91750,no,no,no,cellular,Selfemployeed,"11.165,00","5,00",Blue,"190,00","1,00","91,00",12/11/2023,Week-46,Q4,2023,"10.741,00","755,00","1.278,00","22,00",0.07,Swipe,Bills,255.6,"0,00"
790139583,"53,00",F,"3,00",Unknown,Married,CA,91750,no,no,no,cellular,Businessman,"59.812,00","4,00",Blue,"470,00","0,00","108,00",12/11/2023,Week-46,Q4,2023,"-168.681,00","801,00","4.386,00","64,00",0.557,Swipe,Fuel,745.62,"0,00"
790141308,"46,00",F,"2,00",Unknown,Married,NY,91750,no,no,yes,cellular,Businessman,"62.501,00","5,00",Blue,"150,00","0,00","104,00",12/11/2023,Week-46,Q4,2023,"8.241,00","0,00","4.436,00","79,00",0,Chip,Entertainment,1197.72,"0,00"
790145733,"43,00",F,"3,00",Unknown,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,"6.550,00","5,00",Silver,"125,00","1,00","97,00",12/11/2023,Week-46,Q4,2023,"34.516,00","0,00","1.112,00","26,00",0,Swipe,Fuel,100.08,"0,00"
790149483,"43,00",F,"4,00",Graduate,Single,TX,91750,no,no,no,cellular,Govt,"53.318,00","3,00",Blue,"245,00","1,00","116,00",12/11/2023,Week-46,Q4,2023,"8.566,00","1.484,00","4.195,00","89,00",0.173,Swipe,Grocery,251.7,"0,00"
790164408,"52,00",M,"3,00",Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,"82.361,00","5,00",Blue,"345,00","1,00","112,00",12/11/2023,Week-46,Q4,2023,"2.308,00","2.094,00","4.869,00","77,00",0.907,Swipe,Food,584.28,"0,00"
790168083,"43,00",M,"3,00",Graduate,Married,NY,91750,yes,yes,no,unknown,Businessman,"114.369,00","3,00",Blue,"360,00","1,00","114,00",12/11/2023,Week-46,Q4,2023,"22.741,00","2.176,00","8.438,00","100,00",0.096,Swipe,Bills,2362.64,"0,00"
790174608,"60,00",F,"1,00",Unknown,Single,CA,91750,no,yes,no,unknown,Selfemployeed,"31.291,00","5,00",Blue,"325,00","0,00","80,00",12/11/2023,Week-46,Q4,2023,"19.300,00","1.181,00","2.660,00","70,00",0.061,Swipe,Grocery,212.8,"0,00"
790186458,"50,00",F,"4,00",Doctorate,Married,NY,91750,no,no,no,cellular,Selfemployeed,"14.975,00","4,00",Blue,"100,00","1,00","102,00",12/11/2023,Week-46,Q4,2023,"17.996,00","864,00","1.589,00","30,00",0.048,Swipe,Fuel,429.03,"0,00"
790201158,"58,00",M,"2,00",Graduate,Married,FL,91750,no,no,no,cellular,White-collar,"134.377,00","5,00",Silver,"410,00","1,00","83,00",12/11/2023,Week-46,Q4,2023,"13.062,00","1.731,00","13.609,00","108,00",0.133,Chip,Bills,2449.62,"0,00"
790204983,"38,00",M,"2,00",Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,"65.798,00","5,00",Blue,"300,00","1,00","83,00",12/11/2023,Week-46,Q4,2023,"3.131,00","0,00","4.507,00","93,00",0,Swipe,Food,270.42,"0,00"
790221633,"49,00",M,"2,00",Unknown,Married,TX,91750,no,no,no,cellular,Blue-collar,"71.667,00","3,00",Blue,"370,00","0,00","114,00",12/11/2023,Week-46,Q4,2023,"3.897,00","2.296,00","4.627,00","77,00",0.589,Swipe,Grocery,925.4,"0,00"
790225758,"47,00",F,"4,00",Post-Graduate,Single,NY,91750,no,yes,no,cellular,Retirees,"24.412,00","5,00",Blue,"440,00","1,00","76,00",12/11/2023,Week-46,Q4,2023,"2.647,00","620,00","2.262,00","47,00",0.234,Swipe,Fuel,407.16,"0,00"
791730183,"43,00",M,"4,00",Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,"92.135,00","5,00",Blue,"225,00","1,00","89,00",12/11/2023,Week-46,Q4,2023,"7.385,00","1.817,00","5.070,00","50,00",0.246,Swipe,Fuel,861.9,"0,00"
791754258,"32,00",M,"0,00",Graduate,Single,FL,91750,no,yes,no,cellular,Retirees,"58.396,00","4,00",Blue,"375,00","1,00","88,00",12/11/2023,Week-46,Q4,2023,"2.557,00","2.351,00","4.342,00","73,00",0.919,Swipe,Grocery,607.88,"0,00"
791822733,"53,00",M,"3,00",Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,"84.658,00","4,00",Blue,"460,00","1,00","122,00",12/11/2023,Week-46,Q4,2023,"5.630,00","748,00","4.904,00","81,00",0.133,Chip,Bills,735.6,"0,00"
791839233,"59,00",F,"1,00",Graduate,Single,NY,91750,no,no,yes,cellular,Blue-collar,"13.487,00","5,00",Blue,"475,00","1,00","59,00",12/11/2023,Week-46,Q4,2023,"17.536,00","1.525,00","1.411,00","28,00",0.087,Swipe,Entertainment,380.97,"0,00"
791856033,"45,00",F,"3,00",High School,Married,NY,91750,no,yes,no,cellular,Selfemployeed,"5.525,00","4,00",Blue,"175,00","1,00","109,00",12/11/2023,Week-46,Q4,2023,"34.516,00","0,00","1.041,00","27,00",0,Swipe,Travel,114.51,"0,00"
792098883,"55,00",F,"1,00",Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,"40.596,00","4,00",Blue,"410,00","0,00","96,00",12/11/2023,Week-46,Q4,2023,"2.360,00","1.204,00","3.696,00","82,00",0.51,Online,Fuel,517.44,"0,00"
792139308,"59,00",M,"1,00",Graduate,Single,CA,91701,no,yes,yes,cellular,Businessman,"130.029,00","4,00",Blue,"175,00","0,00","70,00",12/11/2023,Week-46,Q4,2023,"9.215,00","639,00","13.345,00","114,00",0.069,Swipe,Food,1868.3,"0,00"
792152283,"58,00",M,"3,00",Graduate,Married,NJ,91750,no,no,no,cellular,Businessman,"166.510,00","3,00",Blue,"395,00","1,00","75,00",12/11/2023,Week-46,Q4,2023,"8.426,00","0,00","14.378,00","103,00",0,Chip,Entertainment,3450.72,"0,00"
792272658,"36,00",F,"2,00",Unknown,Single,FL,91750,no,yes,no,cellular,Retirees,"41.606,00","5,00",Blue,"375,00","1,00","40,00",12/11/2023,Week-46,Q4,2023,"22.380,00","1.220,00","3.756,00","73,00",0.055,Swipe,Travel,600.96,"0,00"
792300858,"60,00",M,"0,00",Doctorate,Unknown,NY,91750,yes,no,no,cellular,Blue-collar,"52.673,00","5,00",Blue,"195,00","1,00","143,00",12/11/2023,Week-46,Q4,2023,"4.269,00","1.852,00","4.178,00","75,00",0.434,Swipe,Grocery,1086.28,"0,00"
792345258,"55,00",M,"3,00",Graduate,Married,CA,91750,no,no,no,cellular,Retirees,"71.328,00","4,00",Blue,"460,00","1,00","70,00",12/11/2023,Week-46,Q4,2023,"20.080,00","0,00","4.620,00","70,00",0,Swipe,Food,323.4,"0,00"
792402483,"62,00",F,"0,00",Unknown,Single,CA,91750,no,yes,yes,cellular,Selfemployeed,"55.679,00","4,00",Blue,"200,00","1,00","80,00",12/11/2023,Week-46,Q4,2023,"12.280,00","985,00","4.263,00","70,00",0.08,Swipe,Bills,895.23,"0,00"
792524358,"43,00",M,"4,00",Uneducated,Single,FL,91750,yes,no,no,cellular,Blue-collar,"108.940,00","4,00",Gold,"420,00","0,00","88,00",12/11/2023,Week-46,Q4,2023,"34.516,00","810,00","7.917,00","95,00",0.023,Online,Entertainment,791.7,"0,00"
792565908,"43,00",F,"3,00",Uneducated,Single,CA,91750,no,yes,no,unknown,Selfemployeed,"26.036,00","5,00",Blue,"245,00","1,00","99,00",12/11/2023,Week-46,Q4,2023,"2.684,00","1.474,00","2.346,00","51,00",0.549,Swipe,Grocery,281.52,"0,00"
792695808,"49,00",M,"0,00",Doctorate,Married,CA,91750,yes,no,yes,cellular,Businessman,"77.813,00","4,00",Blue,"250,00","0,00","128,00",12/11/2023,Week-46,Q4,2023,"18.232,00","1.140,00","4.775,00","84,00",0.063,Swipe,Entertainment,1289.25,"0,00"
792795933,"34,00",F,"4,00",Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,"43.550,00","4,00",Blue,"250,00","0,00","67,00",12/11/2023,Week-46,Q4,2023,"2.669,00","2.397,00","3.847,00","65,00",0.898,Swipe,Grocery,807.87,"0,00"
792864858,"30,00",F,"0,00",High School,Single,MI,91750,no,no,no,cellular,Selfemployeed,"25.417,00","4,00",Blue,"470,00","0,00","151,00",12/11/2023,Week-46,Q4,2023,"5.726,00","834,00","2.311,00","58,00",0.146,Chip,Fuel,369.76,"0,00"
792912708,"58,00",F,"1,00",Graduate,Married,FL,91750,no,no,no,unknown,Selfemployeed,"35.335,00","4,00",Silver,"225,00","1,00","52,00",12/11/2023,Week-46,Q4,2023,"15.198,00","2.098,00","3.183,00","64,00",0.138,Swipe,Fuel,827.58,"0,00"
792995808,"42,00",F,"1,00",Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,"37.739,00","5,00",Blue,"175,00","0,00","105,00",12/11/2023,Week-46,Q4,2023,"7.226,00","1.689,00","3.474,00","67,00",0.234,Swipe,Bills,555.84,"0,00"
793015083,"49,00",M,"2,00",Graduate,Single,FL,91750,yes,no,no,cellular,Retirees,"64.696,00","3,00",Blue,"220,00","1,00","57,00",12/11/2023,Week-46,Q4,2023,"2.586,00","1.270,00","4.481,00","77,00",0.491,Chip,Entertainment,1120.25,"0,00"
793059108,"44,00",F,"3,00",Graduate,Married,MI,91750,no,yes,no,cellular,Selfemployeed,"2.565,00","5,00",Blue,"125,00","1,00","91,00",12/11/2023,Week-46,Q4,2023,"2.339,00","1.440,00","893,00","22,00",0.616,Swipe,Travel,98.23,"0,00"
793222008,"64,00",F,"0,00",Graduate,Married,FL,91750,no,no,no,cellular,Govt,"20.850,00","5,00",Blue,"420,00","1,00","88,00",12/11/2023,Week-46,Q4,2023,"5.397,00","1.784,00","2.056,00","49,00",0.331,Swipe,Entertainment,246.72,"0,00"
793269933,"34,00",M,"1,00",High School,Married,NJ,91750,yes,no,no,cellular,Businessman,"67.814,00","5,00",Silver,"275,00","0,00","96,00",12/11/2023,Week-46,Q4,2023,"28.829,00","0,00","4.540,00","78,00",0,Chip,Bills,363.2,"0,00"
793336383,"56,00",M,"1,00",Uneducated,Married,FL,91750,no,no,no,cellular,Govt,"85.253,00","5,00",Blue,"95,00","0,00","85,00",12/11/2023,Week-46,Q4,2023,"2.709,00","2.034,00","4.915,00","92,00",0.751,Swipe,Entertainment,1081.3,"0,00"
793345008,"44,00",F,"2,00",High School,Married,TX,91750,yes,no,no,cellular,Selfemployeed,"56.496,00","5,00",Blue,"465,00","0,00","95,00",12/11/2023,Week-46,Q4,2023,"-168.681,00","0,00","4.287,00","80,00",0,Chip,Grocery,857.4,"0,00"
793355508,"39,00",F,"3,00",Graduate,Single,NY,91750,no,no,no,unknown,Retirees,"31.238,00","5,00",Blue,"200,00","0,00","105,00",12/11/2023,Week-46,Q4,2023,"6.942,00","0,00","2.657,00","71,00",0,Swipe,Bills,478.26,"0,00"
793379058,"55,00",M,"3,00",Graduate,Married,NJ,91750,no,no,no,cellular,White-collar,"92.487,00","3,00",Blue,"425,00","0,00","127,00",12/11/2023,Week-46,Q4,2023,"2.214,00","1.025,00","5.084,00","82,00",0.463,Swipe,Entertainment,1474.36,"0,00"
793395933,"34,00",M,"3,00",Post-Graduate,Single,TX,91750,yes,no,no,cellular,Selfemployeed,"53.688,00","4,00",Blue,"465,00","1,00","87,00",12/11/2023,Week-46,Q4,2023,"2.716,00","1.740,00","4.208,00","69,00",0.641,Chip,Entertainment,715.36,"0,00"
793412958,"48,00",M,"3,00",Graduate,Married,CA,91750,no,yes,no,cellular,Retirees,"59.734,00","5,00",Blue,"200,00","1,00","100,00",12/11/2023,Week-46,Q4,2023,"2.440,00","1.501,00","4.382,00","88,00",0.615,Chip,Fuel,1007.86,"0,00"
793428408,"45,00",M,"3,00",Graduate,Married,FL,91750,no,no,no,cellular,Govt,"96.566,00","5,00",Blue,"435,00","0,00","120,00",12/11/2023,Week-46,Q4,2023,"1.596,00","1.185,00","5.235,00","76,00",0.742,Swipe,Food,418.8,"0,00"
793449333,"51,00",M,"2,00",Graduate,Single,FL,91750,no,yes,yes,cellular,Businessman,"205.228,00","4,00",Silver,"175,00","0,00","152,00",12/11/2023,Week-46,Q4,2023,"29.974,00","2.114,00","15.190,00","115,00",0.071,Chip,Bills,1519,"0,00"
793456983,"44,00",F,"3,00",Post-Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,"139.578,00","4,00",Blue,"425,00","0,00","102,00",12/11/2023,Week-46,Q4,2023,"7.872,00","989,00","13.746,00","104,00",0.126,Online,Entertainment,2886.66,"0,00"
793461933,"32,00",F,"1,00",High School,Married,TX,91750,no,yes,no,cellular,White-collar,"32.860,00","5,00",Blue,"475,00","1,00","90,00",12/11/2023,Week-46,Q4,2023,"5.699,00","1.006,00","2.835,00","57,00",0.177,Swipe,Entertainment,283.5,"0,00"
